GeoFips,GeoName,Value
21060,"Elizabethtown-Fort Knox, KY MSA                            ",4.216666666666666
21140,"Elkhart-Goshen, IN MSA                                     ",3.525
21300,"Elmira, NY MSA                                             ",3.983333333333334
21340,"El Paso, TX MSA                                            ",4.4
21420,"Enid, OK MSA                                               ",3.1916666666666664
21500,"Erie, PA MSA                                               ",3.7750000000000004
21660,"Eugene, OR MSA                                             ",3.9250000000000003
21780,"Evansville, IN-KY MSA                                      ",3.1833333333333336
21820,"Fairbanks, AK MSA                                          ",3.8000000000000003
22020,"Fargo, ND-MN MSA                                           ",1.8083333333333333
22140,"Farmington, NM MSA                                         ",4.166666666666667
22180,"Fayetteville, NC MSA                                       ",4.675
22220,"Fayetteville-Springdale-Rogers, AR-MO MSA                  ",2.3916666666666666
22380,"Flagstaff, AZ MSA                                          ",4.216666666666667
22420,"Flint, MI MSA                                              ",4.958333333333333
22500,"Florence, SC MSA                                           ",3.0500000000000003
22520,"Florence-Muscle Shoals, AL MSA                             ",2.6750000000000003
22540,"Fond du Lac, WI MSA                                        ",2.6666666666666665
22660,"Fort Collins, CO MSA                                       ",2.841666666666667
22900,"Fort Smith, AR-OK MSA                                      ",3.5416666666666665
23060,"Fort Wayne, IN MSA                                         ",3.0833333333333335
23420,"Fresno, CA MSA                                             ",7.458333333333333
23460,"Gadsden, AL MSA                                            ",2.775
23540,"Gainesville, FL MSA                                        ",3.0666666666666664
23580,"Gainesville, GA MSA                                        ",2.408333333333333
23900,"Gettysburg, PA MSA                                         ",2.6166666666666667
24020,"Glens Falls, NY MSA                                        ",3.5583333333333336
24140,"Goldsboro, NC MSA                                          ",3.75
24220,"Grand Forks, ND-MN MSA                                     ",2.1
24260,"Grand Island, NE MSA                                       ",2.225
24300,"Grand Junction, CO MSA                                     ",3.4916666666666667
24340,"Grand Rapids-Wyoming, MI MSA                               ",3.216666666666667
24420,"Grants Pass, OR MSA                                        ",5.066666666666666
24500,"Great Falls, MT MSA                                        ",2.85
24540,"Greeley, CO MSA                                            ",3.283333333333333
24580,"Green Bay, WI MSA                                          ",2.775
24660,"Greensboro-High Point, NC MSA                              ",3.8666666666666667
24780,"Greenville, NC MSA                                         ",3.9333333333333336
24860,"Greenville-Anderson-Mauldin, SC MSA                        ",2.733333333333333
25020,"Guayama, PR MSA                                            ",8.433333333333334
25060,"Gulfport-Biloxi-Pascagoula, MS MSA                         ",3.1166666666666667
25180,"Hagerstown-Martinsburg, MD-WV MSA                          ",2.8166666666666664
25220,"Hammond, LA MSA                                            ",4.241666666666666
25260,"Hanford-Corcoran, CA MSA                                   ",8.200000000000001
25420,"Harrisburg-Carlisle, PA MSA                                ",2.9416666666666664
25500,"Harrisonburg, VA MSA                                       ",2.85
25620,"Hattiesburg, MS MSA                                        ",2.8249999999999997
25860,"Hickory-Lenoir-Morganton, NC MSA                           ",3.283333333333333
25940,"Hilton Head Island-Bluffton-Beaufort, SC MSA               ",2.75
25980,"Hinesville, GA MSA                                         ",3.275
26140,"Homosassa Springs, FL MSA                                  ",4.491666666666666
26300,"Hot Springs, AR MSA                                        ",3.6750000000000003
26380,"Houma-Thibodaux, LA MSA                                    ",3.2416666666666667
26420,"Houston-The Woodlands-Sugar Land, TX MSA                   ",4.225
26580,"Huntington-Ashland, WV-KY-OH MSA                           ",4.283333333333333
26620,"Huntsville, AL MSA                                         ",2.05
26820,"Idaho Falls, ID MSA                                        ",2.6333333333333333
